id	long	lat	nombre	sucursal	telefonos	mail	calle	altura	piso_dpto	calle_cruce	barrio	comuna	codigo_postal	codigo_postal_argentino
251	-58.4322380995864	-34.5664188665583	Banco Galicia	Sucursal 26 - San Benito De Palermo	4771-6921/4771-5865/4771-4249		DEL LIBERTADOR	4598			Palermo	14	1426	C1426BWT
245	-58.4075669723158	-34.5780618645875	Banco Galicia	Sucursal 20 - Plaza Alemania	4576-1101/4576-1102/4576-1103		DEL LIBERTADOR	2699			Palermo	14	1425	C1425AAM
244	-58.4548487660575	-34.5489693645377	Banco Galicia	Sucursal 19 - Nuñez	4786-1612/4786-1563/4786-1512		DEL LIBERTADOR	6876			Nuñez	13	1429	C1429BMO
211	-58.4640397636475	-34.5406175275481	Banco Patagonia	Sucursal 30 - Libertador	4702-3273/4702-3279/4702-3299/4702-3318		DEL LIBERTADOR	8108			Nuñez	13	1429	C1429BNO
145	-58.4470867380718	-34.5573851521246	Banco De La Provincia De Buenos Aires	N§ 39 Delegacion Avenida Del Libertador	4788-3058/4789-9163/4789-9164		DEL LIBERTADOR	5927			Belgrano	13	1428	C1428ARC
789	-58.3718325241667	-34.5951442935185	Bank Of America, National Association	Sucursal - Casa Central	4317-3500		DELLA PAOLERA CARLOS M.	265	PISO 10		Retiro	1	1001	C1001ADA
328	-58.3718325241667	-34.5951442935185	Standard Bank	Sucursal 549 - Torre	4820-5205/4820-5206/4820-5213/4820-5207		DELLA PAOLERA CARLOS M.	265			Retiro	1	1001	C1001ADA
405	-58.4078333311428	-34.5860012985928	Bbva Banco Frances	Sucursal 108 - Palermo	4824-3013/4824-7264/4824-4654		DIAZ CNEL.	2257			Recoleta	2	1425	C1425DQI
234	-58.4107324274442	-34.5896991484928	Banco Galicia	Sucursal 08 - Coronel Diaz	4826-0466/4825-4463/4825-4526		DIAZ CNEL.	1854			Palermo	14	1425	C1425DQR
513	-58.4217126821247	-34.6086564963298	Banco Supervielle	Sucursal - Almagro	4958-2796	SucursalAlmagro@supervielle.com.ar	DIAZ VELEZ	3916			Almagro	5	1200	C1200AAT
440	-58.4248521423673	-34.6085524984379	Banco Santander Rio	Sucursal 131 - Diaz Velez	4110-6900		DIAZ VELEZ	4101			Almagro	5	1200	C1200AAI
373	-58.4408133870548	-34.6087227244891	Bbva Banco Frances	Sucursal 184 - Caballito	4982-6376/4982-7827/4958-3437/4958- 6512		DIAZ VELEZ	5253			Caballito	6	1405	C1405DCH
219	-58.4285327107755	-34.6086386764572	Banco Patagonia	Sucursal 24 - Parque Centenario	4981-1257/4981-4330		DIAZ VELEZ	4363			Almagro	5	1200	C1200AAK
465	-58.455008921425	-34.6317858898461	Banco Santander Rio	Sucursal 133 - Directorio	4110-7000		DIRECTORIO	1950			Flores	7	1406	C1406GZV
464	-58.4566551258763	-34.641587866253	Banco Santander Rio	Sucursal 37 - Flores Sur	4116-7500		ECHEANDIA	2602			Flores	7	1406	C1406HRB
307	-58.4554434016317	-34.5626704211449	Standard Bank	Sucursal 525 - Belgrano	4782-3703/4783-7212/4783-1400/4787-2600		ECHEVERRIA	2357			Belgrano	13	1428	C1428DRO
738	-58.4575996156323	-34.5681880848395	Banco Saenz	Sucursal - Belgrano	4782-3100/4782-9306/4783-7525		ELCANO	2741			Belgrano	13	1426	C1426EIA
679	-58.4583537219604	-34.5713929614688	Banco Itau	Sucursal 077 - Belgrano R	4552-5985/4552-6085		ELCANO	3034			Colegiales	13	1426	C1426EJO
366	-58.4589543436737	-34.5721264476354	Bbva Banco Frances	Sucursal 186 - Belgrano	4552-0364/4552-0436/4552-0443/4552-0447		ELCANO	3107			Colegiales	13	1426	C1426EJC
663	-58.3915657270781	-34.6233265216777	Banco Credicoop Cooperativo Limitado	Sucursal 39 - San Cristobal Norte	4304-0076		ENTRE RIOS	1245			San Cristobal	3	1133	C1133AAA
607	-58.3914255541565	-34.6220622410503	Hsbc Bank Argentina S. A.	Sucursal - Entre Rios	4304-0692/4304-4694/4305-4143		ENTRE RIOS	1150			Constitucion	1	1080	C1080ABS
460	-58.3909651493871	-34.6280963182881	Banco Santander Rio	Sucursal 45 - Constitucion	4137-1200		ENTRE RIOS	1692			Constitucion	1	1133	C1133AAR
398	-58.3915911448826	-34.6144680200646	Bbva Banco Frances	Sucursal 43 - Monserrat	4381-8899/4381-4274/4383-7007/4383-4153		ENTRE RIOS	466			Monserrat	1	1079	C1079ABR
314	-58.390567141054	-34.6314290065107	Standard Bank	Sucursal 511 - Entre Rios	4305-8402/4305-8404/4306-2578/4306-5049		ENTRE RIOS	2000			Constitucion	1	1133	C1133AAU
278	-58.3916252699489	-34.6220764177074	Banco Galicia	Sucursal 153 - Avenida Entre Rios	4305-1604/4304-0718		ENTRE RIOS	1145			San Cristobal	3	1080	C1080ABF
189	-58.3917657077523	-34.6153384768057	Banco Patagonia	Sucursal 133 - Av. Entre Rios	4383-8825/4383-9228/4381-7848		ENTRE RIOS	555			Balvanera	3	1079	C1079ABF
87	-58.3915819419135	-34.6229657581225	Banco De La Nacion Argentina	Sucursal - Arsenal	4305-2804		ENTRE RIOS	1201			San Cristobal	3	1133	C1133AAA
735	-58.3778280878702	-34.6068995274239	Banco De La Republica Oriental Del Uruguay	Sucursal - Buenos Aires	4132-2000		ESMERALDA	111			San Nicolas	1	1035	C1035ABC
389	-58.3778834359907	-34.6061557355335	Bbva Banco Frances	Sucursal 155 - Microcentro	4394-3223/4394-4105/4394-4125/4394-4578/4394-4655		ESMERALDA	199			San Nicolas	1	1035	C1035ABC
59	-58.3785984888771	-34.59374770904	Banco Ciudad De Buenos Aires	Anexo Cancilleria	4326-2636		ESMERALDA	1212			Retiro	1	1007	C1007ABR
49	-58.3782356083597	-34.6005114377706	Banco Ciudad De Buenos Aires	Centro Recaudador - Complejo Esmeralda	4322-0301/8423		ESMERALDA	660			San Nicolas	1	1007	C1007ABF
750	-58.4182700551649	-34.6517428472522	Banco Comafi	Sucursal - Nueva Pompeya	4918-2909		ESQUIU	1039			Nueva Pompeya	4	1437	C1437JPC
162	-58.417660379926	-34.6518235978342	Banco De La Provincia De Buenos Aires	Sucursal 24  - Nueva Pompeya	4919-8048/4919-7386/4919-5434/4919-6605/4919-8944		ESQUIU	991			Nueva Pompeya	4	1437	C1437JPA
650	-58.5227898597646	-34.6401758247681	Banco Credicoop Cooperativo Limitado	Sucursal 7 - Liniers	4641-2800/4641-7880		FALCON RAMON L. CNEL.	6837			Liniers	9	1408	C1408DSC
668	-58.4456282951054	-34.6619731538402	Banco Credicoop Cooperativo Limitado	Sucursal 32 - Villa Soldati	4918-4302		FERNANDEZ DE LA CRUZ F. GRAL.	3314			Villa Soldati	8	1437	C1437GZZ
551	-58.4758050932182	-34.687849820779	Banco Supervielle	Sucursal - Villa Lugano	4602-7203/4602-7215/4602-7593	SucursalVillaLugano@supervielle.com.ar	FERNANDEZ DE LA CRUZ F. GRAL.	6545			Villa Riachuelo	8	1439	C1439CPE
287	-58.4599981136156	-34.674231983471	Banco Galicia	Sucursal 188 - Jumbo Parque Brown	4605-9501/4605-9502		FERNANDEZ DE LA CRUZ F. GRAL.	4602			Villa Lugano	8	1439	C1439CNW
788	-58.3751431835458	-34.6060149137042	Banco Meridian S. A.	Sucursal - Casa Central	4130-8500		FLORIDA	200			San Nicolas	1	1005	C1005AAD
767	-58.3751832357362	-34.605245729316	Compañia Financiera Argentina	Sucursal - Centro	4348-9223		FLORIDA	240			San Nicolas	1	1005	C1005AAF
623	-58.3750282297601	-34.607492465626	Hsbc Bank Argentina S. A.	Sucursal - Peatonal Florida	4323-4400 int.:4443		FLORIDA	40			San Nicolas	1	1005	C1005AAB
603	-58.3750590701785	-34.6054758213401	Hsbc Bank Argentina S. A.	Sucursal - Casa Central	4320-2800		FLORIDA	201			San Nicolas	1	1005	C1005AAE
500	-58.3752239704432	-34.6019576341744	Banco Santander Rio	Sucursal 87 - Centro	4118-2700		FLORIDA	513			San Nicolas	1	1005	C1005AAK
347	-58.3750408713257	-34.6058252734835	Citibank	Sucursal - Microcentro			FLORIDA	199			San Nicolas	1	1005	C1005AAC
344	-58.3754126900041	-34.5993776168224	Citibank	Sucursal - Florida			FLORIDA	740			San Nicolas	1	1005	C1005AAP
312	-58.3749530489805	-34.6071290149686	Standard Bank	Sucursal 501 - Centro	4820-2000		FLORIDA	99			San Nicolas	1	1005	C1005AAA
301	-58.3751354747794	-34.6038786884506	Banco Galicia	Sucursal 339 - Florida Ii	6329-3893/6329-3836/6329-3853/6329-3855/6329-3858		FLORIDA	361			San Nicolas	1	1005	C1005AAG
200	-58.3753250256882	-34.5963561829313	Banco Patagonia	Sucursal 324 - Calle Florida	4311-7878/4311-5065/4312-7166		FLORIDA	999			Retiro	1	1005	C1005AAS
458	-58.4598445498091	-34.5785872389275	Banco Santander Rio	Sucursal 36 - Chacarita	4118-0800		FOREST	1187			Chacarita	15	1427	C1427CEI
282	-58.453801392947	-34.5854940379646	Banco Galicia	Sucursal 159 - Chacarita	4552-1120/4553-3148/4553-1877		FOREST	600			Chacarita	15	1427	C1427CEP
83	-58.4530242191193	-34.5863478837792	Banco De La Nacion Argentina	Sucursal - Federico Lacroze	4553-8389		FOREST	488			Chacarita	15	1427	C1427CEO
731	-58.4204344567784	-34.5748763291086	Bnp Paribas	Sucursal - Cuartier De Maria	4779-2000		FRAY JUSTO SANTAMARIA DE ORO	2923			Palermo	14	1425	C1425FOS
254	-58.4449269072335	-34.6071991669959	Banco Galicia	Sucursal 29 - Parque Centenario	4981-8292/4981-6377/4982-0932/4982-2312		GALLARDO ANGEL	1072			Caballito	6	1405	C1405DJX
463	-58.4776564028849	-34.6224084810022	Banco Santander Rio	Sucursal 57 - Gaona	4116-6700		GAONA	3800			Flores	7	1416	C1416DSZ
377	-58.4620319342029	-34.614950888106	Bbva Banco Frances	Sucursal 149 - Flores	4581-9717/4582-1619/4584-5758		GAONA	2508			Flores	7	1416	C1416DSN
268	-58.4740298477277	-34.6205148518965	Banco Galicia	Sucursal 88 - Flores Norte	4514-7802/4514-7803/4514-7804/4514-7805/4514-7806		GAONA	3496			Flores	7	1416	C1416DSW
197	-58.4462448049064	-34.6075173939583	Banco Patagonia	Sucursal 101 - Caballito	5779-0300/5779-0320/5779-0341		GAONA	1129			Villa Crespo	15	1405	C1405DKA
148	-58.4459914616276	-34.6078648646191	Banco De La Provincia De Buenos Aires	Sucursal  7 - El Cid Campeador	4982-4502/4982-5486/4982-3888/4982-9315		GAONA	1142			Caballito	6	1405	C1405DKN
81	-58.4533590196312	-34.6113700891341	Banco De La Nacion Argentina	Sucursal - Avda. Gaona	4581-6873		GAONA	1800			Caballito	6	1416	C1416DRS
555	-58.4157011024849	-34.6312260583713	Banco Macro	Sucursal - Boedo			GARAY JUAN DE	3599			Boedo	5	1256	C1256ABE
381	-58.373748020829	-34.6328242103081	Bbva Banco Frances	Sucursal 56 - La Boca	4362-6579/4362-6617/4362-6676		GARCIA MARTIN	702			Barracas	4	1268	C1268ABQ
77	-58.37509323004	-34.634232760807	Banco De La Nacion Argentina	Sucursal - Avda. Martin Garcia	4632-5433		GARCIA MARTIN	878			Barracas	4	1268	C1268ABR
51	-58.5074798358372	-34.6278048484034	Banco Ciudad De Buenos Aires	Sucursal 57 - Velez Sarsfield	4568-8831/8834	suc57@bancociudad.com.ar	GARCIA, JUAN AGUSTIN	5316			Villa Luro	10	1407	C1407FXP
56	-58.3723340938957	-34.6313549195703	Banco Ciudad De Buenos Aires	Sucursal 66 - Parque Lezama	4361-8195/2278/3249/39	suc66@bancociudad.com.ar	GARCIA, MARTIN AV.	574			Barracas	4	1268	C1268ABO
609	-58.4246573176573	-34.606656254134	Hsbc Bank Argentina S. A.	Sucursal - Hospital Italiano	4958-4649/4958-4745/4983-1420		GASCON	450			Almagro	5	1181	C1181ACH
737	-58.4061869637928	-34.6054590512469	Banco Saenz	Sucursal - Once	4862-9156/4862-9203		GOMEZ VALENTIN	2817			Balvanera	3	1191	C1191AAA
526	-58.4453288779053	-34.6270687985128	Banco Supervielle	Sucursal - Pedro Goyena	4432-2678/4433-4577/4988-0093	pedrogoyena@supervielle.com.ar	GOYENA PEDRO	1291			Caballito	6	1406	C1406GWB
372	-58.4442392533894	-34.627031126755	Bbva Banco Frances	Sucursal 179 - Caballito	4431-1541/4431-1260/4431-1913/4431-1266		GOYENA PEDRO	1200			Caballito	6	1406	C1406GWN
252	-58.4512650047699	-34.6283896150977	Banco Galicia	Sucursal 27 - Pedro Goyena	4432-3847/4433-1754		GOYENA PEDRO	1642			Caballito	6	1406	C1406GWS
508	-58.4779798790845	-34.6868872436503	Banco Santander Rio	Sucursal 326 - Villa Lugano	4110-5000		GUAMINI	4843			Villa Riachuelo	8	1439	C1439HAG
765	-58.3656344395878	-34.6051488699225	Banco Cmf	Sucursal - Buenos Aires	4318-6800	info@bancocmf.com.ar	GUEMES MACACHA	150			Puerto Madero	1	1106	C1106BKD
529	-58.3909199502804	-34.6180283970855	Banco Supervielle	Sucursal - Constitucion	4381-3762	SucursalConstitucion@supervielle.com.	INDEPENDENCIA	1743			Monserrat	1	1100	C1100ABE
350	-58.3925371004257	-34.6181154699318	Citibank	Sucursal - San Cristobal			INDEPENDENCIA	1847			Balvanera	3	1225	C1225AAA
266	-58.4178164980079	-34.6209879591534	Banco Galicia	Sucursal 69 - Almagro Sur	4932-5086/4932-5201		INDEPENDENCIA	3691			Almagro	5	1226	C1226AAB
72	-58.4163990639778	-34.6208838280291	Banco De La Nacion Argentina	Sucursal - Boedo	4932-6138		INDEPENDENCIA	3599			Almagro	5	1226	C1226AAA
746	-58.3785497345941	-34.6270264695881	Banco Comafi	Sucursal - Constitucion	4300-0334		IRIGOYEN BERNARDO DE	1578			Constitucion	1	1138	C1138ABH
685	-58.3795301079037	-34.6243299028905	Banco Itau	Sucursal 053 - Constitucion	4300-2277/4300-1681		IRIGOYEN BERNARDO DE	1340			Constitucion	1	1138	C1138ABD
375	-58.3784788389435	-34.6272319124164	Bbva Banco Frances	Sucursal 6 - Constitucion	4300-2891/4307-3501/4307-9422/4307-9934		IRIGOYEN BERNARDO DE	1600			Constitucion	1	1138	C1138ABH
209	-58.3804458034867	-34.6128216453792	Banco Patagonia	Sucursal 23 - Irigoyen	4334-0419/4334-0583/4334-4060		IRIGOYEN BERNARDO DE	400			Monserrat	1	1072	C1072AAH
150	-58.3801179609809	-34.6195320709954	Banco De La Provincia De Buenos Aires	Sucursal 1 - Bernardo De Irigoyen	4307-4210/4300-5260		IRIGOYEN BERNARDO DE	986			Constitucion	1	1072	C1072AAT
88	-58.380101513104	-34.6196661553829	Banco De La Nacion Argentina	Sucursal - Carlos Calvo	4300-5020		IRIGOYEN BERNARDO DE	1000			Constitucion	1	1072	C1072AAT
2	-58.3804827909027	-34.6120500148062	Banco Ciudad De Buenos Aires	Anexo Suc. 02. Monserrat	4343-0347		IRIGOYEN, BERNARDO DE	312			Monserrat	1	1072	C1072AAH
1	-58.3804780928139	-34.612147401728	Banco Ciudad De Buenos Aires	Sucursal 02 - Monserrat	4342-2070/4334-9562	suc02@bancociudad.com.ar	IRIGOYEN, BERNARDO DE	320			Monserrat	1	1072	C1072AAH
494	-58.3777154920371	-34.5927818282712	Banco Santander Rio	Sucursal 109 - Juncal	4110-4800		JUNCAL	735			Retiro	1	1062	C1062ABC
705	-58.3973846465167	-34.5953469705759	Banco Itau	Sucursal 096 - Junin	5218-7430/4822-3377		JUNIN	1116			Recoleta	2	1113	C1113AAH
676	-58.4532374361437	-34.5599274586694	Banco Itau	Sucursal 058 - Barrancas	4787-1770/4784-1226/4784-7149		JURAMENTO	2013			Belgrano	13	1428	C1428DNG
554	-58.4581433333663	-34.562937789784	Banco Macro	Sucursal - Belgrano			JURAMENTO	2558			Belgrano	13	1428	C1428DNR
242	-58.4537801768751	-34.5602505254547	Banco Galicia	Sucursal 17 - Juramento	4781-2476/4782-2389/4780-0060		JURAMENTO	2095			Belgrano	13	1428	C1428DNG
563	-58.4758958910754	-34.6180557013662	Banco Macro	Sucursal - Flores Norte			JUSTO JUAN B.	5688			Villa Santa Rita	11	1416	C1416DKX
468	-58.458574486072	-34.6047070900655	Banco Santander Rio	Sucursal 50 - Paternal	4110-2800		JUSTO JUAN B.	4004			Caballito	6	1416	C1416DJU
378	-58.4913140796351	-34.6272983992488	Bbva Banco Frances	Sucursal 25 - Floresta	4636-1045/4636-1049/4671-4054/4671-6134/4671-7464		JUSTO JUAN B.	7132			Velez Sarsfield	10	1407	C1407FAW
257	-58.4666740987634	-34.6107995798775	Banco Galicia	Sucursal 33 - Villa General Mitre	4514-7817/4514-7818/4514-7819		JUSTO JUAN B.	4802			Villa Gral. Mitre	11	1416	C1416DKP
248	-58.4852886226669	-34.6247833805573	Banco Galicia	Sucursal 23 - Galicia	4636-0308/4636-0613/4636-3542		JUSTO JUAN B.	6629			Floresta	10	1407	C1407FAE
521	-58.4515510167137	-34.5632229431794	Banco Supervielle	Sucursal - Belgrano	4781-2391/4782-9201/4783-0065	belgrano@supervielle.com.ar	LA PAMPA	2103			Belgrano	13	1428	C1428EAK
38	-58.4549345493071	-34.565220251537	Banco Ciudad De Buenos Aires	Sucursal 37 - Pampa	4780-3096/4780-3201	suc37@bancociudad.com.ar	LA PAMPA	2477			Belgrano	13	1428	C1428EAQ
660	-58.4225049112969	-34.6431749708175	Banco Credicoop Cooperativo Limitado	Sucursal 15 - Pompeya	4924-6476		LA PLATA	2428			Nueva Pompeya	4	1437	C1437DHP
655	-58.4257249645938	-34.6320131981593	Banco Credicoop Cooperativo Limitado	Sucursal 41 - Parque Chacabuco	4921-2359		LA PLATA	1437			Parque Chacabuco	7	1250	C1250AAE
544	-58.4287192923417	-34.6170377977215	Banco Supervielle	Sucursal - Parque Rivadavia	4981-4064/4981-4727/4981-4795/4981-4960	parquerivadavia@supervielle.com.ar	LA PLATA	180			Almagro	5	1184	C1184AAO
525	-58.4280863965658	-34.6211357255765	Banco Supervielle	Sucursal - Caballito	4901- 8414/4901-5581/4903-2922	SucursalCaballito@supervielle.com.ar	LA PLATA	537			Caballito	6	1235	C1235ABC
444	-58.4288691478785	-34.6163590388865	Banco Santander Rio	Sucursal 404 - La Plata	4118-7400		LA PLATA	96			Almagro	5	1184	C1184AAN
371	-58.4247394536932	-34.6358084123319	Bbva Banco Frances	Sucursal 173 - Caballito	4923-5687/4923-5706/4923-5725/4923-5782		LA PLATA	1805			Parque Chacabuco	7	1250	C1250AAI
360	-58.4279251343663	-34.6208739110985	Bbva Banco Frances	Sucursal 306 - Almagro	4981-0374/4982-0310/4983-0286/4983- 8381		LA PLATA	510			Almagro	5	1235	C1235ABP
283	-58.4226947931949	-34.6429769837655	Banco Galicia	Sucursal 160 - Avenida Chiclana	4923-3274/4923-7408/4924-1455/4921-5389		LA PLATA	2402			Nueva Pompeya	4	1437	C1437DHP
108	-58.4257051498424	-34.6320905489122	Banco De La Nacion Argentina	Sucursal - Caballito Sur	4921-0284		LA PLATA	1455			Parque Chacabuco	7	1250	C1250AAE
80	-58.4274790099109	-34.6242020590434	Banco De La Nacion Argentina	Sucursal - Avda. La Plata	4921-8611		LA PLATA	739			Caballito	6	1235	C1235ABE
442	-58.4267660188617	-34.6274368350391	Banco Santander Rio	Sucursal 24 - Almagro	4110-1600		LA PLATA AV	1031			Parque Chacabuco	7	1250	C1250AAA
646	-58.4526479174125	-34.5829728264644	Banco Credicoop Cooperativo Limitado	Sucursal 11 - Colegiales	4553-5046		LACROZE FEDERICO	3763			Chacarita	15	1427	C1427EDC
374	-58.4454278191916	-34.5707440822219	Bbva Banco Frances	Sucursal 317 - Colegiales	4771-0032/4771-0034/4771-0166/4771-0212		LACROZE FEDERICO	2451			Colegiales	13	1426	C1426CPJ
246	-58.4490522846478	-34.5771059500892	Banco Galicia	Sucursal 21 - Colegiales	4552-5218/4552-1571/4552-4475/4553-2914		LACROZE FEDERICO	3101			Colegiales	13	1426	C1426CQE
149	-58.4536296855182	-34.5848394416979	Banco De La Provincia De Buenos Aires	Sucursal 11 - Federico Lacroze	4553-3035/4553-5375/4553-0296/4553-9787/4553-0616		LACROZE FEDERICO	3960			Chacarita	15	1427	C1427EDR
86	-58.4465124129517	-34.5729141719706	Banco De La Nacion Argentina	Sucursal - Colegiales	4553-6501		LACROZE FEDERICO	2668			Colegiales	13	1426	C1426CPY
9	-58.4551181939926	-34.5869816762735	Banco Ciudad De Buenos Aires	Anexo Lacroze (Ferrocarril Urquiza)	4553-0264/0051		LACROZE, FEDERICO AV.	0		CORRIENTES AV.	Chacarita	15		
182	-58.4420650629422	-34.6600723436876	Banco De La Provincia De Buenos Aires	Sucursal 30 - Villa Soldati	4918-7784/4918-8672/4918-8387		LAFUENTE	2862			Villa Soldati	8	1437	C1437BUS
28	-58.4018400010264	-34.6096433622494	Banco Ciudad De Buenos Aires	Anexo Suc. 22			LARREA	11			Balvanera	3	1030	C1030AAA
271	-58.4124309828309	-34.581752733579	Banco Galicia	Sucursal 127 - Ugarteche	4801-4794/4801-4795/4801-5651/4805-0949		LAS HERAS	3799			Palermo	14	1425	C1425ATB
730	-58.3901084330295	-34.5931096579314	Bnp Paribas	Sucursal - Plaza Vicente Lopez	4816-5164/5077-2440		LAS HERAS GENERAL	1601			Recoleta	2	1018	C1018AAA
727	-58.4062865257568	-34.5833050548807	Bnp Paribas	Sucursal - Plaza Las Heras	4804-0226		LAS HERAS GENERAL	3201			Palermo	14	1425	C1425ASJ
700	-58.4041715965525	-34.5833263858101	Banco Itau	Sucursal 041 - Las Heras	4801-0190/4801-9981/4801-9992		LAS HERAS GENERAL	3015			Palermo	14	1425	C1425ASH
613	-58.3950288044375	-34.5891070692221	Hsbc Bank Argentina S. A.	Sucursal - Las Heras / Pueyrredon	4803-7602/4803-7731/4805-3945		LAS HERAS GENERAL	2111			Recoleta	2	1127	C1127AAD
612	-58.4033100454904	-34.5835564595562	Hsbc Bank Argentina S. A.	Sucursal - Las Heras	4802-9300		LAS HERAS GENERAL	2958			Recoleta	2	1425	C1425AST
556	-58.4112360913328	-34.581850456526	Banco Macro	Sucursal - Botanico			LAS HERAS GENERAL	3701			Palermo	14	1425	C1425ATB
517	-58.39821302478	-34.5864602338045	Banco Supervielle	Sucursal - Plaza Francia	4803-1185/4803-2051/4803-7999	plazafrancia@supervielle.com.ar	LAS HERAS GENERAL	2401			Recoleta	2	1425	C1425ASB
488	-58.3901687484715	-34.5931676973572	Banco Santander Rio	Sucursal 23 - Plaza Vte. Lopez	4110-1500		LAS HERAS GENERAL	1602			Recoleta	2	1018	C1018AAN
408	-58.3977420108904	-34.5871206409389	Bbva Banco Frances	Sucursal 178 - Palermo	4805-4507/4805-3298/4805-4681/4805-5409		LAS HERAS GENERAL	2332			Recoleta	2	1425	C1425ASN
340	-58.4098578331753	-34.5822144033222	Citibank	Sucursal - Botanico			LAS HERAS GENERAL	3581			Palermo	14	1425	C1425ASM
323	-58.4040138047111	-34.5833251804381	Standard Bank	Sucursal 867 - Las Heras	4801-0939/4801-0915/4806-8126/4806-8013		LAS HERAS GENERAL	3001			Palermo	14	1425	C1425ASH
30	-58.4049142588594	-34.5833321672689	Banco Ciudad De Buenos Aires	Sucursal 25 - Las Heras	4802-2843/4804-6592	suc25@bancociudad.com.ar	LAS HERAS GENERAL AV.	3099			Palermo	14	1425	C1425ASH
710	-58.3860138103947	-34.6027982207866	Banco Itau	Sucursal 089 - Tribunales	4375-3077/4375-3078/4375-3079		LAVALLE	1354			San Nicolas	1	1048	C1048AAH
690	-58.3734529267632	-34.6021273030292	Banco Itau	Sucursal 007 - Lavalle	4393-2425/4393-4950/4393-4526/4394-7576		LAVALLE	468			San Nicolas	1	1047	C1047AAJ
501	-58.3830411399121	-34.6025725209744	Banco Santander Rio	Sucursal 115 - Plaza Lavalle	4116-5600		LAVALLE	1141			San Nicolas	1	1048	C1048AAC
249	-58.3823923639141	-34.6026207279621	Banco Galicia	Sucursal 24 - Plaza De La Republica	4382-8529/4384-6777/4384-6778/4381-1604		LAVALLE	1102			San Nicolas	1	1048	C1048AAD
210	-58.3732964777302	-34.6021169048989	Banco Patagonia	Sucursal 160 - Lavalle	4326-4711/4326-4719/4326-4708/4326-4709		LAVALLE	456			San Nicolas	1	1047	C1047AAJ
174	-58.3886439164283	-34.6028926808216	Banco De La Provincia De Buenos Aires	Sucursal 22 - S.A.D.A.I.C.	4374-1581/4374-1921		LAVALLE	1547			San Nicolas	1	1048	C1048AAK
126	-58.3868758706206	-34.6028550905376	Banco De La Nacion Argentina	Sucursal - Tribunales	4374-2733		LAVALLE	1402			San Nicolas	1	1048	C1048AAJ
125	-58.3749881656131	-34.6021758528779	Banco De La Nacion Argentina	Sucursal - Lavalle (Cap. Fed.)	4393-2804		LAVALLE	593			San Nicolas	1	1047	C1047AAK
618	-58.3819677589922	-34.6095409464502	Hsbc Bank Argentina S. A.	Sucursal - Monserrat	4381-3046/4381-3047/4382-6522		LIMA	93			Monserrat	1	1073	C1073AAA
33	-58.5062054384056	-34.5932015200343	Banco Ciudad De Buenos Aires	Sucursal 27 - Devoto	4571-6092/4571-6166	suc27@bancociudad.ar	LLAVALLOL	4307			Villa Devoto	11	1419	C1419AKG
779	-58.5212646289028	-34.6168405511983	Caja De Credito Villa Real	Sucursal - Casa Central	4639-2198		LOPE DE VEGA	2723			Villa Devoto	11	1417	C1417COL
102	-58.419085128021	-34.6512487677212	Banco De La Nacion Argentina	Sucursal - Nueva Pompeya	4918-1816		LUPPI ABRAHAM J.	1086			Nueva Pompeya	4	1437	C1437FRD
342	-58.3700637660618	-34.5972417737008	Citibank	Sucursal - Catalinas			MADERO EDUARDO	900			Retiro	1	1106	C1106ACV
652	-58.3764866770753	-34.607348666034	Banco Credicoop Cooperativo Limitado	Sucursal 119 - Monserrat	5171-6464		MAIPU	72			San Nicolas	1	1084	C1084ABB
585	-58.3764778209523	-34.6074880576975	Banco Provincia Del Neuquen	Sucursal - Capital Federal	4343-9500		MAIPU	50			San Nicolas	1	1084	C1084ABB
581	-58.37642725115	-34.6070902539865	Banco Santa Cruz	Sucursal - Buenos Aires	4342-1055/4342-1109	atencionalcliente05@santacruz.com	MAIPU	99			San Nicolas	1	1084	C1084ABA
571	-58.37642725115	-34.6070902539865	Banco De San Juan S.A.	Sucursal - Buenos Aires	4333-1893		MAIPU	99			San Nicolas	1	1084	C1084ABA
793	-58.3631712440486	-34.6068436654075	Bnp Paribas	Sucursal - Puerto Madero	5077-2410		MANSO JUANA	811	DIQUE 3		Puerto Madero	1	1107	C1107CBQ
484	-58.3619433484678	-34.615261877098	Banco Santander Rio	Sucursal 382 - Juana Manso	4109-5700		MANSO JUANA	1530			Puerto Madero	1	1107	C1107CHF
547	-58.4840774415128	-34.555030254983	Banco Supervielle	Sucursal - Saavedra	4547-0183/4547-0185/4547-0184	saavedra@supervielle.com.ar	MANZANARES	4012			Saavedra	12	1430	C1430AEN
794	-58.3732313778795	-34.6320196798449	Banco Santander Rio				MARTIN GARCIA	673			Barracas	4	1268	C1268ABC
616	-58.4358369728215	-34.566502144731	Hsbc Bank Argentina S. A.	Sucursal - Maure	4772-4846/4775-4402/4776-2416/4777-6106		MAURE	1691			Palermo	14	1426	C1426CUC
783	-58.3724976014562	-34.6067149974032	Banco De Credito Y Securitizacion	Sucursal - Casa Central	4347-1020		MITRE BARTOLOME	430	PISO 8		San Nicolas	1	1036	C1036AAH
736	-58.37777199027	-34.6070772995806	Banco Saenz	Sucursal - Centro	4342-6969/4342-6963		MITRE BARTOLOME	800			San Nicolas	1	1036	C1036AAN
692	-58.3790596895513	-34.607111712503	Banco Itau	Sucursal 061 - Centro	4328-8440/4328-9050/4328-8827/4328-8823		MITRE BARTOLOME	899			San Nicolas	1	1036	C1036AAO
