Provincia	Partido	Localidad	ADSL	Cablemódem	Dial Up	Fibra óptica	4G	3G	Telefonía Fija	Wireless	Satelital	Indicador
BUENOS AIRES	General Alvarado	Mar del Sur	0	0	1	0	1	1	1	1	0	5
BUENOS AIRES	General Alvarado	Mechongué	1	0	0	0	1	1	1	1	0	5
BUENOS AIRES	General Alvarado	Miramar	1	1	1	1	1	1	1	1	1	9
BUENOS AIRES	General Alvear	General Alvear	0	0	0	0	1	1	1	0	0	3
BUENOS AIRES	General Arenales	Arribeños	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	General Arenales	Ascensión	1	1	0	0	1	1	1	1	0	6
BUENOS AIRES	General Arenales	Estación Arenales	0	0	0	0	0	0	0	0	0	0
BUENOS AIRES	General Arenales	Ferré	0	1	0	1	1	1	1	1	0	6
BUENOS AIRES	General Arenales	General Arenales	0	1	1	1	1	1	1	1	0	7
BUENOS AIRES	General Arenales	La Angelita	1	0	0	0	0	0	1	1	0	3
BUENOS AIRES	General Arenales	La Trinidad	0	1	0	1	0	0	0	1	0	3
BUENOS AIRES	General Belgrano	General Belgrano	1	1	1	1	1	1	1	1	1	9
BUENOS AIRES	General Belgrano	Gorchs	0	0	0	0	1	1	1	1	1	5
BUENOS AIRES	General Guido	General Guido	0	0	1	1	1	1	1	1	0	6
BUENOS AIRES	General Guido	Labarden	0	0	0	0	1	1	1	1	0	4
BUENOS AIRES	General Juan Madariaga	Barrio Kennedy	0	0	0	0	1	1	0	0	0	2
BUENOS AIRES	General Juan Madariaga	General Juan Madariaga	1	1	1	1	1	1	1	0	1	8
BUENOS AIRES	General La Madrid	General La Madrid	1	0	1	1	1	1	1	1	0	7
BUENOS AIRES	General La Madrid	La Colina	0	0	0	0	0	0	1	0	0	1
BUENOS AIRES	General La Madrid	Las Martinetas	0	0	0	0	0	0	1	1	0	2
BUENOS AIRES	General La Madrid	Líbano	0	0	0	0	0	0	1	0	0	1
BUENOS AIRES	General La Madrid	Pontaut	0	0	0	0	0	1	0	0	0	1
BUENOS AIRES	General Las Heras	General Hornos	0	0	0	0	1	0	0	0	0	1
BUENOS AIRES	General Las Heras	General Las Heras (Est. Las Heras)	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	General Las Heras	La Choza	0	0	0	0	0	0	0	0	0	0
BUENOS AIRES	General Las Heras	Lozano	0	0	0	0	0	0	0	0	1	1
BUENOS AIRES	General Las Heras	Plomer	0	0	0	0	0	0	1	0	0	1
BUENOS AIRES	General Las Heras	Villars	0	1	1	1	0	0	1	0	0	4
BUENOS AIRES	General Lavalle	Chacras de San Clemente	0	0	0	0	0	0	0	1	0	1
BUENOS AIRES	General Lavalle	General Lavalle	0	1	0	1	1	1	1	1	1	7
BUENOS AIRES	General Lavalle	Pavón	0	0	0	1	1	1	0	1	0	4
BUENOS AIRES	General Paz	Barrio Río Salado	0	0	0	0	0	0	0	0	0	0
BUENOS AIRES	General Paz	Loma Verde	0	0	0	0	1	1	1	1	0	4
BUENOS AIRES	General Paz	Ranchos	1	0	1	1	1	1	1	1	0	7
BUENOS AIRES	General Paz	Villanueva (Ap. Río Salado)	0	0	0	0	0	0	1	1	0	2
BUENOS AIRES	General Pinto	Colonia San Ricardo (Est. Iriarte)	1	0	0	0	1	1	1	1	0	5
BUENOS AIRES	General Pinto	General Pinto	0	0	1	0	1	1	1	0	1	5
BUENOS AIRES	General Pinto	Germania (Est. Mayor José Orellano)	1	0	0	0	1	1	0	0	0	3
BUENOS AIRES	General Pinto	Gunther	0	0	0	0	0	1	0	0	0	1
BUENOS AIRES	General Pinto	Villa Francia (Est. Coronel Granada)	0	0	0	1	1	0	1	0	1	4
BUENOS AIRES	General Pinto	Villa Roth (Est. Ingeniero Balbín)	0	0	0	0	0	0	0	0	0	0
BUENOS AIRES	General Pueyrredón	Barrio Colinas Verdes	0	0	0	0	1	1	0	1	0	3
BUENOS AIRES	General Pueyrredón	Barrio El Boquerón	0	0	0	0	1	0	0	1	0	2
BUENOS AIRES	General Pueyrredón	Barrio El Casal	0	0	0	0	0	0	0	1	0	1
BUENOS AIRES	General Pueyrredón	Barrio El Coyunco	0	0	0	1	1	1	0	1	0	4
BUENOS AIRES	General Pueyrredón	Barrio La Gloria	0	0	0	0	1	1	0	1	0	3
BUENOS AIRES	General Pueyrredón	Barrio Santa Paula	0	0	0	1	1	1	0	1	0	4
BUENOS AIRES	General Pueyrredón	Batán	1	0	0	1	1	1	1	1	1	7
BUENOS AIRES	General Pueyrredón	Camet	1	0	0	1	1	1	1	1	1	7
BUENOS AIRES	General Pueyrredón	Chapadmalal	1	0	0	1	1	1	1	1	1	7
BUENOS AIRES	General Pueyrredón	El Marquesado	0	0	0	0	0	0	1	1	0	2
BUENOS AIRES	General Pueyrredón	Estacion Camet	0	0	0	0	1	1	0	0	0	2
BUENOS AIRES	General Pueyrredón	Estación Chapadmalal	1	0	0	1	1	1	0	1	0	5
BUENOS AIRES	General Pueyrredón	Mar del Plata	1	1	1	1	1	1	1	1	1	9
BUENOS AIRES	General Pueyrredón	Punta Mogotes	0	0	0	0	1	1	0	0	0	2
BUENOS AIRES	General Pueyrredón	Sierra de los Padres	1	0	0	1	1	1	1	1	0	6
BUENOS AIRES	General Rodríguez	Barrio Ruta 24 Kilómetro 10	0	0	0	1	1	1	0	0	0	3
BUENOS AIRES	General Rodríguez	Country Club Bosque Real - Barrio Morabo	0	0	0	0	1	1	0	0	0	2
BUENOS AIRES	General Rodríguez	General Rodríguez	1	1	1	1	1	1	1	1	1	9
BUENOS AIRES	General San Martín	Barrio Parque General San Martin	0	0	1	1	1	0	1	1	0	5
BUENOS AIRES	General San Martín	Billinghurst	1	1	0	1	1	1	1	0	0	6
BUENOS AIRES	General San Martín	Ciudad Del Libertador General San Martin	1	1	0	1	1	1	1	1	1	8
BUENOS AIRES	General San Martín	Ciudad Jardin El Libertador	0	1	0	0	1	1	1	0	0	4
BUENOS AIRES	General San Martín	Va Ma Irene De Los Remedios De Escalada	0	1	0	0	1	1	0	0	0	3
BUENOS AIRES	General San Martín	Villa Ayacucho	0	1	0	1	1	1	0	0	0	4
BUENOS AIRES	General San Martín	Villa Ballester	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	General San Martín	Villa Bernardo Monteagudo	0	1	0	1	1	1	0	0	0	4
BUENOS AIRES	General San Martín	Villa Chacabuco	0	1	0	1	1	1	0	0	0	4
BUENOS AIRES	General San Martín	Villa Coronel Jose M. Zapiola	0	1	0	1	1	1	0	0	0	4
BUENOS AIRES	General San Martín	Villa General Antonio J. De Sucre	0	1	0	1	1	1	0	0	0	4
BUENOS AIRES	General San Martín	Villa General Eugenio Necochea	0	1	0	1	1	1	0	0	0	4
BUENOS AIRES	General San Martín	Villa General Jose Tomas Guido	0	1	0	1	1	1	0	0	0	4
BUENOS AIRES	General San Martín	Villa General Juan G. Las Heras	0	1	0	1	1	1	0	0	0	4
BUENOS AIRES	General San Martín	Villa Godoy Cruz	0	1	0	1	1	1	0	0	0	4
BUENOS AIRES	General San Martín	Villa Granaderos De San Martín	0	1	0	1	1	1	0	1	0	5
BUENOS AIRES	General San Martín	Villa Gregoria Matorras	0	1	0	1	1	1	0	0	0	4
BUENOS AIRES	General San Martín	Villa José León Suarez	1	1	0	1	1	1	1	1	0	7
BUENOS AIRES	General San Martín	Villa Juan Martín De Pueyrredon	0	1	0	1	1	1	0	0	0	4
BUENOS AIRES	General San Martín	Villa Libertad	0	1	0	1	1	1	0	0	0	4
BUENOS AIRES	General San Martín	Villa Lynch	1	1	0	1	1	1	1	0	0	6
BUENOS AIRES	General San Martín	Villa Maipu	1	1	0	1	1	1	1	1	0	7
BUENOS AIRES	General San Martín	Villa Marqués Alejandro María De Aguado	0	1	0	1	1	1	0	0	0	4
BUENOS AIRES	General San Martín	Villa Parque Pres Figueroa Alcorta	0	1	0	1	1	1	0	0	0	4
BUENOS AIRES	General San Martín	Villa Parque San Lorenzo	0	1	0	1	1	1	0	0	0	4
BUENOS AIRES	General San Martín	Villa San Andrés	1	1	0	1	1	1	1	1	0	7
BUENOS AIRES	General San Martín	Villa Yapeyú	0	1	0	1	1	1	0	0	0	4
BUENOS AIRES	General Viamonte	Baigorrita	1	0	0	0	1	0	1	1	0	4
BUENOS AIRES	General Viamonte	La Delfina	0	0	0	0	0	0	0	0	0	0
BUENOS AIRES	General Viamonte	Los Toldos	1	0	1	1	1	1	1	1	0	7
BUENOS AIRES	General Viamonte	San Emilio	0	0	0	0	0	0	0	0	0	0
BUENOS AIRES	General Viamonte	Zavalía	0	0	0	0	0	0	1	1	0	2
BUENOS AIRES	General Villegas	Banderaló	0	0	0	0	1	1	0	0	1	3
BUENOS AIRES	General Villegas	Cañada Seca	0	0	0	0	1	0	0	0	0	1
BUENOS AIRES	General Villegas	Coronel Charlone	1	0	0	1	1	1	1	0	1	6
BUENOS AIRES	General Villegas	Emilio V. Bunge	0	0	0	0	1	1	1	0	1	4
BUENOS AIRES	General Villegas	General Villegas (Est. Villegas)	1	0	0	1	1	1	1	1	1	7
BUENOS AIRES	General Villegas	Massey (Est. Elordi)	0	0	0	0	0	0	0	0	0	0
BUENOS AIRES	General Villegas	Pichincha	0	0	0	0	0	0	0	0	1	1
BUENOS AIRES	General Villegas	Piedritas	1	0	0	1	1	1	1	1	1	7
BUENOS AIRES	General Villegas	Santa Eleodora	0	0	0	0	1	0	1	0	0	2
BUENOS AIRES	General Villegas	Santa Regina	0	1	0	0	1	0	1	0	0	3
BUENOS AIRES	General Villegas	Villa Saboya	0	0	0	0	1	0	1	0	0	2
BUENOS AIRES	General Villegas	Villa Sauze	0	0	0	0	0	0	1	0	0	1
BUENOS AIRES	Guaminí	Arroyo Venado	0	0	0	0	0	0	0	1	0	1
BUENOS AIRES	Guaminí	Casbas	0	0	1	0	1	1	1	1	0	5
BUENOS AIRES	Guaminí	Garré	0	0	0	1	1	0	1	0	0	3
BUENOS AIRES	Guaminí	Guaminí	0	0	0	1	1	1	1	1	0	5
BUENOS AIRES	Guaminí	Laguna Alsina (Est. Bonifacio)	1	0	0	1	0	0	1	1	0	4
BUENOS AIRES	Hipólito Yrigoyen	Henderson	1	0	1	0	1	1	1	1	0	6
BUENOS AIRES	Hipólito Yrigoyen	Herrera Vegas	0	0	0	0	0	0	0	0	0	0
BUENOS AIRES	Hurlingham	Hurlingham	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	Hurlingham	Villa Santos Tesei	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	Hurlingham	William C. Morris	0	1	0	1	1	1	0	1	0	5
BUENOS AIRES	Ituzaingó	Ituzaingó Centro	1	1	1	1	1	1	1	1	1	9
BUENOS AIRES	Ituzaingó	Ituzaingó Sur	0	0	0	0	1	1	0	1	0	3
BUENOS AIRES	Ituzaingó	Villa Gobernador Udaondo	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	José C. Paz	Del Viso	0	1	0	0	1	1	0	0	0	3
BUENOS AIRES	José C. Paz	José C Paz	1	1	1	1	1	1	1	1	1	9
BUENOS AIRES	José C. Paz	Tortuguitas	0	1	0	0	1	1	0	0	0	3
BUENOS AIRES	Junín	Agustín Roca	0	0	0	1	1	0	1	1	0	4
BUENOS AIRES	Junín	Agustina	0	0	0	1	1	1	1	0	0	4
BUENOS AIRES	Junín	Balneario Laguna de Gómez	0	0	0	0	1	1	0	1	0	3
BUENOS AIRES	Junín	Fortín Tiburcio	0	0	0	0	0	0	1	1	0	2
BUENOS AIRES	Junín	Junín	1	1	1	1	1	1	1	1	1	9
BUENOS AIRES	Junín	Laplacette	0	0	0	1	0	0	0	1	0	2
BUENOS AIRES	Junín	Morse	0	1	0	1	1	0	1	1	0	5
BUENOS AIRES	Junín	Paraje La Agraria	0	0	0	0	0	0	0	0	0	0
BUENOS AIRES	Junín	Saforcada	0	0	0	0	1	1	1	1	0	4
BUENOS AIRES	La Costa	Aguas Verdes	1	0	0	1	1	1	0	1	0	5
BUENOS AIRES	La Costa	Las Toninas	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	La Costa	Lucila Del Mar	1	1	0	1	1	1	0	1	0	6
BUENOS AIRES	La Costa	Mar de Ajó - San Bernardo	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	La Costa	San Clemente del Tuyú	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	La Costa	Santa Teresita - Mar del Tuyú	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	La Matanza	20 De Junio	1	1	1	0	1	1	1	1	0	7
BUENOS AIRES	La Matanza	Aldo Bonzi	1	1	0	0	1	1	1	1	0	6
BUENOS AIRES	La Matanza	Ciudad Evita	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	La Matanza	Gonzalez Catán	1	1	1	1	1	1	1	1	1	9
BUENOS AIRES	La Matanza	Gregorio De Laferrere	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	La Matanza	Isidro Casanova	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	La Matanza	La Tablada	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	La Matanza	Lomas Del Mirador	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	La Matanza	Rafael Castillo	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	La Matanza	Ramos Mejía	1	1	1	1	1	1	1	1	1	9
BUENOS AIRES	La Matanza	San Justo	1	1	1	1	1	1	1	1	1	9
BUENOS AIRES	La Matanza	Tapiales	1	1	1	1	1	1	1	1	1	9
BUENOS AIRES	La Matanza	Villa Eduardo Madero	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	La Matanza	Villa Luzuriaga	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	La Matanza	Virrey Del Pino	1	1	0	1	1	1	1	1	0	7
BUENOS AIRES	La Plata	Abasto	1	1	0	1	1	1	1	1	0	7
BUENOS AIRES	La Plata	Angel Etcheverry	0	1	0	0	1	1	0	1	0	4
BUENOS AIRES	La Plata	Arana	0	0	0	0	0	0	0	1	0	1
BUENOS AIRES	La Plata	Arturo Segui	0	1	0	0	1	1	1	0	0	4
BUENOS AIRES	La Plata	Barrio El Carmen Oeste	0	0	0	0	0	0	0	1	0	1
BUENOS AIRES	La Plata	Barrio El Peligro	1	0	0	1	1	1	1	0	0	5
BUENOS AIRES	La Plata	Barrio Gambier	0	0	0	0	1	1	0	1	0	3
BUENOS AIRES	La Plata	Barrio Las Malvinas	0	0	0	0	1	1	0	0	0	2
BUENOS AIRES	La Plata	Barrio Las Quintas	0	0	0	0	1	0	0	0	0	1
BUENOS AIRES	La Plata	City Bell	0	1	0	1	1	1	1	1	0	6
BUENOS AIRES	La Plata	Country Club El Rodeo	0	0	0	0	1	1	0	0	0	2
BUENOS AIRES	La Plata	El Retiro	0	0	0	1	1	1	0	0	0	3
BUENOS AIRES	La Plata	Esquina Negra	0	0	0	0	1	1	0	0	0	2
BUENOS AIRES	La Plata	Ignacio Correas	0	0	0	0	0	0	0	1	0	1
BUENOS AIRES	La Plata	Joaquin Gorina	0	1	0	1	1	1	1	0	0	5
BUENOS AIRES	La Plata	Jose Hernandez	0	1	0	1	1	1	0	0	0	4
BUENOS AIRES	La Plata	Jose Melchor Romero	0	1	0	0	1	1	0	0	0	3
BUENOS AIRES	La Plata	La Cumbre	0	0	0	0	1	1	0	1	0	3
BUENOS AIRES	La Plata	La Plata	1	1	1	1	1	1	1	1	1	9
BUENOS AIRES	La Plata	La Providencia	0	0	0	0	0	0	0	0	0	0
BUENOS AIRES	La Plata	Lisandro Olmos	0	1	0	0	1	1	0	0	0	3
BUENOS AIRES	La Plata	Lomas de Copello	0	0	0	0	0	0	0	0	0	0
BUENOS AIRES	La Plata	Los Hornos	0	1	0	1	1	1	0	1	0	5
BUENOS AIRES	La Plata	Manuel B Gonnet	0	1	0	1	1	1	1	0	0	5
BUENOS AIRES	La Plata	Poblet	0	0	0	0	0	0	0	0	0	0
BUENOS AIRES	La Plata	Ringuelet	0	1	0	1	1	1	1	0	0	5
BUENOS AIRES	La Plata	Rufino De Elizalde	0	0	0	0	1	1	0	0	0	2
BUENOS AIRES	La Plata	ruta del sol	1	0	0	1	1	1	1	0	0	5
BUENOS AIRES	La Plata	ruta del sol	1	0	0	1	1	1	1	0	0	5
BUENOS AIRES	La Plata	Tolosa	0	1	0	1	1	1	1	0	0	5
BUENOS AIRES	La Plata	Transradio	0	0	0	0	1	1	0	0	1	3
BUENOS AIRES	La Plata	Villa Elisa	0	1	0	1	1	1	1	1	0	6
BUENOS AIRES	La Plata	Villa Elvira	0	1	0	1	1	1	0	1	0	5
BUENOS AIRES	La Plata	Villa Garibaldi	0	0	0	0	0	0	0	1	0	1
BUENOS AIRES	La Plata	Villa Montoro	0	0	0	0	1	1	0	1	0	3
BUENOS AIRES	La Plata	Villa Parque Sicardi	0	0	0	0	1	1	0	1	0	3
BUENOS AIRES	Lanús	Gerli	1	1	1	1	1	1	1	0	0	7
BUENOS AIRES	Lanús	Lanús Este	1	1	1	1	1	1	1	1	1	9
BUENOS AIRES	Lanús	Lanús Oeste	0	1	1	1	1	1	1	1	0	7
BUENOS AIRES	Lanús	Monte Chingolo	1	1	1	1	1	1	1	0	0	7
BUENOS AIRES	Lanús	Remedios Escalada De San Martin	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	Lanús	Valentín Alsina	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	Laprida	Laprida	0	1	0	1	1	1	1	0	0	5
BUENOS AIRES	Laprida	Pueblo Nuevo	0	0	0	0	0	0	0	1	0	1
BUENOS AIRES	Laprida	Pueblo San Jorge	0	0	0	0	0	0	1	1	0	2
BUENOS AIRES	Las Flores	Coronel Boerr	0	0	0	0	0	0	0	1	0	1
BUENOS AIRES	Las Flores	El Trigo	0	0	0	1	0	0	0	1	0	2
BUENOS AIRES	Las Flores	Las Flores	1	0	0	1	1	1	1	1	0	6
BUENOS AIRES	Las Flores	Pardo	0	0	0	0	1	1	0	1	0	3
BUENOS AIRES	Leandro N. Alem	Alberdi Viejo	1	0	0	0	1	1	0	1	0	4
BUENOS AIRES	Leandro N. Alem	El Dorado	0	0	0	0	0	0	1	1	1	3
BUENOS AIRES	Leandro N. Alem	Fortín Acha	0	0	0	0	0	0	0	1	0	1
BUENOS AIRES	Leandro N. Alem	Juan Bautista Alberdi (Est. Alberdi)	1	1	0	1	1	1	1	1	0	7
BUENOS AIRES	Leandro N. Alem	Leandro N. Alem	0	1	0	0	1	1	0	1	0	4
BUENOS AIRES	Leandro N. Alem	Vedia	1	0	0	1	1	1	1	1	1	7
BUENOS AIRES	Lincoln	Arenaza	0	0	0	1	1	1	1	0	0	4
BUENOS AIRES	Lincoln	Bayauca	0	0	0	0	1	0	1	1	0	3
BUENOS AIRES	Lincoln	Bermúdez	0	0	0	0	0	0	0	0	0	0
BUENOS AIRES	Lincoln	Carlos Salas	0	0	0	0	0	0	0	1	0	1
BUENOS AIRES	Lincoln	Coronel Martínez de Hoz (Ap. Kilómetro 322)	1	0	0	0	1	1	1	0	0	4
BUENOS AIRES	Lincoln	El Triunfo	0	0	1	1	1	1	1	0	0	5
BUENOS AIRES	Lincoln	Las Toscas	1	0	0	0	0	0	1	0	0	2
BUENOS AIRES	Lincoln	Lincoln	1	1	1	1	1	1	1	0	0	7
BUENOS AIRES	Lincoln	Pasteur	0	0	0	0	1	1	1	1	1	5
BUENOS AIRES	Lincoln	Roberts	0	0	1	1	1	1	1	0	0	5
BUENOS AIRES	Lincoln	Triunvirato	0	0	0	0	0	0	0	0	0	0
BUENOS AIRES	Lobería	Arenas Verdes	0	0	0	0	1	1	0	1	0	3
BUENOS AIRES	Lobería	Licenciado Matienzo	0	0	0	0	0	0	0	1	0	1
BUENOS AIRES	Lobería	Lobería	1	0	1	1	1	1	1	1	1	8
BUENOS AIRES	Lobería	Pieres	0	0	0	0	1	0	1	1	0	3
BUENOS AIRES	Lobería	San Manuel	0	0	0	1	1	1	1	1	0	5
BUENOS AIRES	Lobería	Tamangueyú	0	0	0	0	0	0	0	1	0	1
BUENOS AIRES	Lobos	Antonio Carboni	1	0	1	1	0	0	1	1	0	5
BUENOS AIRES	Lobos	Elvira	0	0	0	1	0	0	1	1	0	3
BUENOS AIRES	Lobos	Laguna de Lobos	0	0	0	0	1	1	0	0	0	2
BUENOS AIRES	Lobos	Lobos	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	Lobos	Salvador María	1	0	0	1	1	0	1	1	0	5
BUENOS AIRES	Lomas De Zamora	Banfield	1	1	1	1	1	1	1	0	1	8
BUENOS AIRES	Lomas De Zamora	Llavallol	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	Lomas De Zamora	Lomas De Zamora	1	1	1	1	1	1	1	1	1	9
BUENOS AIRES	Lomas De Zamora	Temperley	1	1	1	1	1	1	1	0	1	8
BUENOS AIRES	Lomas De Zamora	Turdera	1	1	1	1	1	1	1	0	0	7
BUENOS AIRES	Lomas De Zamora	Villa Centenario	0	1	0	1	1	1	0	1	0	5
BUENOS AIRES	Lomas De Zamora	Villa Fiorito	0	1	0	1	1	1	1	1	0	6
BUENOS AIRES	Luján	Barrio Las Casuarinas	0	0	0	1	1	1	1	1	0	5
BUENOS AIRES	Luján	Carlos Keen	0	0	0	0	1	1	1	1	0	4
BUENOS AIRES	Luján	Club de Campo Los Puentes	0	0	0	0	1	1	0	0	0	2
BUENOS AIRES	Luján	Cortines	1	0	0	1	1	1	1	1	0	6
BUENOS AIRES	Luján	Country Club Las Praderas	0	0	0	0	1	0	0	0	0	1
BUENOS AIRES	Luján	José María Jáuregui (Est. Jáuregui)	1	1	0	1	1	1	1	1	0	7
BUENOS AIRES	Luján	Lezica y Torrezuri	0	0	0	0	1	1	0	1	0	3
BUENOS AIRES	Luján	Luján	1	1	1	1	1	1	1	1	1	9
BUENOS AIRES	Luján	Olivera	0	0	0	1	1	1	1	1	0	5
BUENOS AIRES	Luján	Open Door (Est. Dr. Domingo Cabred)	1	0	1	0	1	1	1	1	0	6
BUENOS AIRES	Luján	Torres	1	0	0	0	1	1	1	1	0	5
BUENOS AIRES	Magdalena	Atalaya	0	0	0	1	0	0	1	0	0	2
BUENOS AIRES	Magdalena	General Mansilla (Est. Bartolomé Bavio)	0	1	0	1	1	0	1	0	0	4
BUENOS AIRES	Magdalena	Los Naranjos	0	0	0	1	0	0	0	0	0	1
BUENOS AIRES	Magdalena	Magdalena	1	1	1	0	1	1	1	1	0	7
BUENOS AIRES	Magdalena	Roberto J. Payró	0	0	0	0	0	0	0	1	0	1
BUENOS AIRES	Magdalena	Vieytes	0	0	0	1	0	0	1	1	0	3
BUENOS AIRES	Maipú	Las Armas	1	0	0	0	1	1	1	1	0	5
BUENOS AIRES	Maipú	Maipú	1	0	1	0	1	1	1	1	0	6
BUENOS AIRES	Maipú	Santo Domingo	0	0	0	0	1	0	1	1	1	4
BUENOS AIRES	Malvinas Argentinas	Area De Promocion El Triángulo	1	0	0	1	1	1	0	0	0	4
BUENOS AIRES	Malvinas Argentinas	Grand Bourg	1	1	0	1	1	1	1	0	0	6
BUENOS AIRES	Malvinas Argentinas	Ingeniero Adolfo Sourdeaux	1	1	0	1	1	1	1	1	0	7
BUENOS AIRES	Malvinas Argentinas	Ingeniero Pablo Nogués	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	Malvinas Argentinas	Los Polvorines	1	1	1	1	1	1	1	1	1	9
BUENOS AIRES	Malvinas Argentinas	Malvinas Argentinas	0	1	0	1	0	0	0	1	0	3
BUENOS AIRES	Malvinas Argentinas	Tortuguitas	1	1	0	1	1	1	1	0	0	6
BUENOS AIRES	Malvinas Argentinas	Villa De Mayo	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	Mar Chiquita	Atlantida	0	0	0	0	1	1	0	0	0	2
BUENOS AIRES	Mar Chiquita	Camet Norte	0	0	0	0	1	1	0	0	0	2
BUENOS AIRES	Mar Chiquita	Coronel Vidal	1	1	0	1	1	1	1	1	0	7
BUENOS AIRES	Mar Chiquita	Frente Mar	0	0	0	0	1	1	0	0	0	2
BUENOS AIRES	Mar Chiquita	General Pirán	0	0	1	1	1	1	1	1	0	6
BUENOS AIRES	Mar Chiquita	La Armonía	0	0	0	0	1	1	0	1	0	3
BUENOS AIRES	Mar Chiquita	La Baliza	0	0	0	0	1	1	0	0	0	2
BUENOS AIRES	Mar Chiquita	La Caleta	0	0	0	0	0	0	0	1	0	1
BUENOS AIRES	Mar Chiquita	Mar Chiquita	0	0	0	0	1	1	1	0	0	3
BUENOS AIRES	Mar Chiquita	Mar de Cobo	1	0	1	1	0	0	1	0	0	4
BUENOS AIRES	Mar Chiquita	Playa Dorada	0	0	0	0	1	1	0	0	0	2
BUENOS AIRES	Mar Chiquita	Santa Clara del Mar	1	1	0	1	1	1	0	1	0	6
BUENOS AIRES	Mar Chiquita	Santa Elena	0	0	0	0	0	0	0	0	0	0
BUENOS AIRES	Mar Chiquita	Vivoratá	0	0	0	1	1	1	1	1	1	6
BUENOS AIRES	Marcos Paz	Barrio Santa Rosa	0	0	0	0	1	0	0	0	0	1
BUENOS AIRES	Marcos Paz	Marcos Paz	1	1	1	1	1	1	1	1	1	9
BUENOS AIRES	Mercedes	Goldney	0	0	0	0	0	0	0	0	0	0
BUENOS AIRES	Mercedes	Gowland	0	0	0	1	1	1	0	1	0	4
BUENOS AIRES	Mercedes	Jorge Born	0	0	0	0	0	0	0	1	0	1
BUENOS AIRES	Mercedes	Mercedes	1	1	1	1	1	1	1	1	1	9
BUENOS AIRES	Mercedes	Tomás Jofré	0	0	0	0	0	0	0	0	0	0
BUENOS AIRES	Merlo	Libertad	1	1	1	1	1	1	1	1	1	9
BUENOS AIRES	Merlo	Mariano Acosta	1	1	0	1	1	1	1	1	0	7
BUENOS AIRES	Merlo	Merlo	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	Merlo	Pontevedra	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	Merlo	San Antonio De Padua	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	Monte	Abbott	0	0	0	1	1	1	1	1	0	5
BUENOS AIRES	Monte	San Miguel del Monte (Est. Monte)	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	Monte	Zenón Videla Dorna	0	0	0	0	1	0	0	0	0	1
BUENOS AIRES	Monte Hermoso	Balneario Sauce Grande	1	0	0	1	1	1	1	0	0	5
BUENOS AIRES	Monte Hermoso	Monte Hermoso	1	0	0	1	1	1	1	0	0	5
BUENOS AIRES	Moreno	Cuartel V	0	1	1	1	1	1	1	1	0	7
BUENOS AIRES	Moreno	Francisco Alvarez	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	Moreno	La Reja	1	1	1	1	1	1	1	1	1	9
BUENOS AIRES	Moreno	Moreno	1	1	1	1	1	1	1	1	1	9
BUENOS AIRES	Moreno	Paso Del Rey	0	1	0	1	1	1	1	1	1	7
BUENOS AIRES	Moreno	Trujui	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	Morón	Castelar	1	1	0	1	1	1	1	1	0	7
BUENOS AIRES	Morón	El Palomar	1	1	1	1	1	1	1	1	1	9
BUENOS AIRES	Morón	Haedo	1	1	1	1	1	1	1	1	0	8
BUENOS AIRES	Morón	Moron	1	1	1	1	1	1	1	1	1	9
BUENOS AIRES	Morón	Villa Sarmiento	1	1	1	1	1	1	1	1	1	9
BUENOS AIRES	Navarro	José Juan Almeyra	0	0	0	0	0	0	0	1	0	1
BUENOS AIRES	Navarro	Las Marianas	0	0	0	0	0	0	0	1	0	1
BUENOS AIRES	Navarro	Navarro	1	1	1	1	1	1	1	1	1	9
BUENOS AIRES	Navarro	Villa Moll (Est. Moll)	0	0	0	1	0	0	1	1	0	3
